"Time";"SecL";"RPM";"MAP";"MAPxRPM";"TPS";"AFR";"Lambda";"IAT";"CLT";"Engine";"DFCO";"Gego";"Gair";"Gbattery";"Gwarm";"Gbaro";"Gammae";"Accel Enrich";"VE _Current";"VE1";"VE2";"PW";"PW2";"PW3";"PW4";"AFR Target";"Lambda Target";"Duty Cycle";"Duty Cycle _Staging";"TPS DOT";"Advance _Current";"Dwell";"Dwell _Measured";"Battery V";"rpm/s";"Error #";"Error ID";"Boost PSI";"Boost cut";"Hard Launch";"Hard Limiter";"Idle Control";"IAC value";"Idle Target RPM";"Idle RPM Delta";"Baro Pressure";"Fan";"Sync Loss #";"Loops/s";"Loops/rev";"Aux0";"Aux1";"Aux2";"Aux3";"Aux4";"Aux5";"Aux6";"Aux7";"Aux8";"Aux9";"Aux10";"Aux11";"Aux12";"Aux13";"Aux14";"Aux15";"Advance 1";"Advance 2";"FuelLoad";"IgnitionLoad";"Sync status";"";"Trip Meter Miles";"Odometer Miles";"Vehicle Speed";"Power";"Torque"
"s";"sec";"rpm";"kpa";"";"%";"O2";"";"";"";"bits";"";"%";"%";"";"%";"%";"%";"%";"%";"%";"%";"ms";"ms";"ms";"ms";"O2";"";"";"";"%/s";"deg";"ms";"ms";"V";"rpm/s";"";"";"";"";"";"";"";"Steps";"RPM";"";"kpa";"";"";"loops";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"deg";"deg";"kPa";"kPa";"";"bits";"Miles";"Miles";"MPH";"HP";"lbft"
26.802;35;1260;30;37800;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.577;13.1;140;0;0;-9.4;0;0;0;0;159;860;-400;95;0;0;1822;86.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
26.933;35;1258;30;37740;0.0;11.100;0.755;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.974;13.1;-60;0;0;-9.4;0;0;0;0;159;860;-398;95;0;0;1822;86.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.003;35;1266;30;37980;0.0;11.600;0.789;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.934;13.1;70;0;0;-9.4;0;0;0;0;159;860;-406;95;0;0;1822;86.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.003;35;1266;30;37980;0.0;10.900;0.741;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;3.079;13.1;70;0;0;-9.4;0;0;0;0;159;860;-406;95;0;0;1822;86.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.134;35;1255;30;37650;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.832;12.6;0;0;0;-9.4;0;0;0;0;159;860;-395;95;0;0;1822;87.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.200;35;1255;30;37650;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.932;12.6;0;0;0;-9.4;0;0;0;0;159;860;-395;95;0;0;1822;87.11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.269;35;1262;30;37860;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;3.138;12.6;-110;0;0;-9.4;0;0;0;0;159;860;-402;95;0;0;1822;86.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.335;35;1257;30;37710;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.905;12.6;60;0;0;-9.4;0;0;0;0;159;860;-397;95;0;0;1822;86.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.404;35;1265;30;37950;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.757;12.8;60;0;0;-9.4;0;0;0;0;159;860;-405;95;0;0;1822;86.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.470;35;1256;30;37680;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.966;12.8;40;0;0;-9.4;0;0;0;0;159;860;-396;95;0;0;1822;87.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.537;35;1258;30;37740;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.668;12.8;-150;0;0;-9.4;0;0;0;0;159;860;-398;95;0;0;1822;86.90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.601;35;1250;30;37500;0.0;11.000;0.748;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.829;12.8;-150;0;0;-9.4;0;0;0;0;159;860;-390;95;0;0;1822;87.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.666;36;1245;30;37350;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.783;13.0;-120;0;0;-9.4;0;0;0;0;159;860;-385;95;0;0;1787;86.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.736;36;1251;30;37530;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;3.201;13.0;0;0;0;-9.4;0;0;0;0;159;860;-391;95;0;0;1787;85.71;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.802;36;1228;30;36840;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.688;13.0;0;0;0;-9.4;0;0;0;0;159;860;-368;95;0;0;1787;87.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.871;36;1245;30;37350;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.908;13.0;-100;0;0;-9.4;0;0;0;0;159;860;-385;95;0;0;1787;86.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.937;36;1239;30;37170;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.928;13.0;30;0;0;-9.4;0;0;0;0;159;860;-379;95;0;0;1787;86.54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
27.937;36;1226;30;36780;0.0;11.600;0.789;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.805;13.0;30;0;0;-9.4;0;0;0;0;159;860;-366;95;0;0;1787;87.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.003;36;1245;30;37350;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.948;13.0;90;0;0;-9.4;0;0;0;0;159;860;-385;95;0;0;1787;86.12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.068;36;1248;30;37440;0.0;11.600;0.789;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.983;13.1;80;0;0;-9.4;0;0;0;0;159;860;-388;95;0;0;1787;85.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.203;36;1237;30;37110;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.815;13.1;80;0;0;-9.4;0;0;0;0;159;860;-377;95;0;0;1787;86.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.268;36;1250;30;37500;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.844;13.1;50;0;0;-9.4;0;0;0;0;159;860;-390;95;0;0;1787;85.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.334;36;1254;30;37620;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;3.211;13.1;0;0;0;-9.4;0;0;0;0;159;860;-394;95;0;0;1787;85.50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.400;36;1263;30;37890;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.962;13.0;0;0;0;-9.4;0;0;0;0;159;860;-403;95;0;0;1787;84.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.469;36;1250;30;37500;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.875;13.0;100;0;0;-9.4;0;0;0;0;159;860;-390;95;0;0;1787;85.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.535;36;1237;30;37110;0.0;11.000;0.748;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.755;13.0;-260;0;0;-9.4;0;0;0;0;159;860;-377;95;0;0;1787;86.68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.600;36;1236;30;37080;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;3.005;13.0;-260;0;0;-9.4;0;0;0;0;159;860;-376;95;0;0;1787;86.75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.670;37;1232;30;36960;0.0;11.100;0.755;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.796;13.1;60;0;0;-9.4;0;0;0;0;159;860;-372;95;0;0;1793;87.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.736;37;1239;30;37170;0.0;11.600;0.789;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.750;13.1;-40;0;0;-9.4;0;0;0;0;159;860;-379;95;0;0;1793;86.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.802;37;1237;30;37110;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.943;13.1;-40;0;0;-9.4;0;0;0;0;159;860;-377;95;0;0;1793;86.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.871;37;1234;30;37020;0.0;11.600;0.789;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.767;13.1;-10;0;0;-9.4;0;0;0;0;159;860;-374;95;0;0;1793;87.18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
28.937;37;1244;30;37320;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.819;13.0;110;0;0;-9.4;0;0;0;0;159;860;-384;95;0;0;1793;86.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.006;37;1258;30;37740;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;3.222;13.0;110;0;0;-9.4;0;0;0;0;159;860;-398;95;0;0;1793;85.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.073;37;1253;30;37590;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.829;13.0;110;0;0;-9.4;0;0;0;0;159;860;-393;95;0;0;1793;85.86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.137;37;1258;30;37740;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.846;13.1;-20;0;0;-9.4;0;0;0;0;159;860;-398;95;0;0;1793;85.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.137;37;1260;30;37800;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.891;13.1;-20;0;0;-9.4;0;0;0;0;159;860;-400;95;0;0;1793;85.38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.273;37;1255;30;37650;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.766;13.1;-30;0;0;-9.4;0;0;0;0;159;860;-395;95;0;0;1793;85.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.338;37;1246;30;37380;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.677;13.1;-90;0;0;-9.4;0;0;0;0;159;860;-386;95;0;0;1793;86.34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.405;37;1247;30;37410;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.851;13.1;-90;0;0;-9.4;0;0;0;0;159;860;-387;95;0;0;1793;86.27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.469;37;1251;30;37530;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;3.215;13.1;-80;0;0;-9.4;0;0;0;0;159;860;-391;95;0;0;1793;86.00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.469;37;1245;30;37350;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.640;13.1;-80;0;0;-9.4;0;0;0;0;159;860;-385;95;0;0;1793;86.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.604;37;1249;30;37470;0.0;11.100;0.755;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.773;13.1;70;0;0;-9.4;0;0;0;0;159;860;-389;95;0;0;1793;86.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.673;38;1244;30;37320;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.914;13.1;-90;0;0;-9.4;0;0;0;0;159;860;-384;95;0;0;1795;86.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.739;38;1232;30;36960;0.0;11.700;0.796;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.712;13.1;-90;0;0;-9.4;0;0;0;0;159;860;-372;95;0;0;1795;87.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.805;38;1234;30;37020;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.788;13.1;-40;0;0;-9.4;0;0;0;0;159;860;-374;95;0;0;1795;87.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.873;38;1244;30;37320;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;3.092;13.1;-30;0;0;-9.4;0;0;0;0;159;860;-384;95;0;0;1795;86.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
29.940;38;1236;30;37080;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.829;13.1;-30;0;0;-9.4;0;0;0;0;159;860;-376;95;0;0;1795;87.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.006;38;1245;30;37350;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.681;13.1;190;0;0;-9.4;0;0;0;0;159;860;-385;95;0;0;1795;86.51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.071;38;1249;30;37470;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.678;13.1;20;0;0;-9.4;0;0;0;0;159;860;-389;95;0;0;1795;86.23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.138;38;1239;30;37170;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.754;13.1;20;0;0;-9.4;0;0;0;0;159;860;-379;95;0;0;1795;86.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.206;38;1234;30;37020;0.0;11.200;0.762;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.2;0.0;0;32;3.000;2.773;13.1;-110;0;0;-9.4;0;0;0;0;159;860;-374;95;0;0;1795;87.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.206;38;1239;30;37170;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;2.780;13.1;10;0;0;-9.4;0;0;0;0;159;860;-379;95;0;0;1795;86.92;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.337;38;1247;30;37410;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;32;3.000;3.051;13.1;10;0;0;-9.4;0;0;0;0;159;860;-387;95;0;0;1795;86.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.402;38;1252;30;37560;0.0;11.400;0.776;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.966;13.1;70;0;0;-9.4;0;0;0;0;159;860;-392;95;0;0;1795;86.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.470;38;1261;30;37830;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.857;13.2;140;0;0;-9.4;0;0;0;0;159;860;-401;95;0;0;1795;85.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.534;38;1261;30;37830;0.0;11.500;0.782;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;3.082;13.2;140;0;0;-9.4;0;0;0;0;159;860;-401;95;0;0;1795;85.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.599;38;1250;30;37500;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.3;0.0;0;33;3.000;2.823;13.2;0;0;0;-9.4;0;0;0;0;159;860;-390;95;0;0;1795;86.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.599;39;1267;30;38010;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.917;13.0;40;0;0;-9.4;0;0;0;0;159;860;-407;95;0;0;1798;85.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.739;39;1270;30;38100;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.984;13.0;40;0;0;-9.4;0;0;0;0;159;860;-410;95;0;0;1798;84.94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.804;39;1259;30;37770;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.830;13.0;10;0;0;-9.4;0;0;0;0;159;860;-399;95;0;0;1798;85.69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.870;39;1265;30;37950;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.864;13.0;-10;0;0;-9.4;0;0;0;0;159;860;-405;95;0;0;1798;85.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
30.935;39;1272;30;38160;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.915;13.1;-10;0;0;-9.4;0;0;0;0;159;860;-412;95;0;0;1798;84.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
31.001;39;1260;30;37800;0.0;11.300;0.769;32;64;9;0;100;101;100;100;100;101;100;40;40;0;1.275;1.275;0.000;0.000;14.700;1.000;5.4;0.0;0;33;3.000;2.706;13.1;60;0;0;-9.4;0;0;0;0;159;860;-400;95;0;0;1798;85.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;30.0;30.0;2;0;0.00;0.00;0.00;0.0;0.0
